Month,DayOfWeek,DepHour,IsWeekend,Distance,IsDelayed,Airline_Encoded,Origin_Encoded
7,4,8,0,417.0,0,17,26
5,3,9,0,419.0,0,8,23
2,6,10,1,533.0,0,17,7
7,6,18,1,1034.0,0,17,21
5,1,5,0,1086.0,0,7,1
4,5,15,1,532.0,1,17,29
4,2,22,0,329.0,0,20,28
4,6,16,1,191.0,0,20,23
2,5,5,1,562.0,1,5,23
5,7,8,1,895.0,0,20,23
5,2,9,0,314.0,1,17,23
7,5,13,1,228.0,0,4,24
4,2,6,0,1013.0,0,7,23
7,6,18,1,594.0,0,9,0
4,6,16,1,761.0,0,5,5
4,3,13,0,888.0,0,18,22
7,2,16,0,759.0,0,14,6
5,6,18,1,1024.0,0,17,7
4,1,18,0,605.0,1,18,27
4,1,14,0,1979.0,0,19,16
5,4,7,0,406.0,0,7,0
5,4,17,0,758.0,0,20,12
4,5,7,1,1187.0,0,2,23
7,7,11,1,390.0,0,10,23
2,1,6,0,223.0,0,0,23
5,1,19,0,834.0,0,18,23
7,4,20,0,335.0,1,5,24
2,4,11,0,490.0,0,5,23
5,4,13,0,311.0,0,17,23
5,4,22,0,396.0,0,5,6
7,2,10,0,204.0,1,9,30
4,4,9,0,787.0,0,20,30
2,7,12,1,335.0,0,9,8
7,5,16,1,502.0,1,16,17
5,4,14,0,148.0,0,18,1
4,7,6,1,2704.0,0,14,28
2,4,9,0,451.0,0,17,16
5,7,9,1,994.0,1,18,18
7,7,13,1,109.0,0,16,22
5,5,7,1,1797.0,0,7,2
4,6,18,1,1272.0,0,15,8
5,2,8,0,1368.0,0,1,27
4,6,16,1,895.0,0,10,23
4,6,16,1,228.0,0,4,23
7,2,8,0,580.0,0,18,23
5,5,12,1,563.0,0,18,7
2,2,18,0,1107.0,0,16,17
5,4,19,0,834.0,0,17,23
4,5,15,1,760.0,0,7,0
2,7,17,1,859.0,0,7,23
2,7,21,1,1448.0,0,1,27
4,3,14,0,667.0,0,17,13
5,2,19,0,192.0,0,3,18
2,5,16,1,452.0,0,18,23
5,7,16,1,746.0,0,7,0
4,6,6,1,941.0,0,9,23
7,7,20,1,533.0,1,20,7
5,5,11,1,1389.0,0,3,8
5,3,16,0,326.0,0,17,28
5,2,9,0,1609.0,0,20,13
4,2,13,0,675.0,0,16,24
4,4,8,0,1065.0,0,20,10
7,3,14,0,542.0,0,6,13
4,7,15,1,919.0,1,18,23
4,4,16,0,1067.0,0,3,8
4,7,5,1,2279.0,0,3,27
2,5,18,1,1085.0,1,20,10
5,4,14,0,321.0,0,7,23
2,7,9,1,172.0,0,17,27
4,7,14,1,326.0,0,15,23
4,5,18,1,196.0,0,7,21
7,4,20,0,1826.0,0,14,14
2,6,16,1,1865.0,0,7,4
4,3,9,0,199.0,0,11,6
5,7,21,1,1080.0,0,9,20
7,7,16,1,1514.0,1,19,15
7,1,22,0,787.0,0,10,18
2,7,20,1,413.0,0,9,22
7,7,18,1,936.0,0,7,4
5,5,20,1,474.0,0,8,3
4,5,19,1,2393.0,0,20,30
5,5,7,1,920.0,0,3,30
4,2,7,0,2355.0,0,12,23
4,7,11,1,1362.0,0,15,23
4,1,19,0,764.0,0,18,23
5,1,17,0,1587.0,0,18,25
4,7,18,1,363.0,1,8,23
5,1,19,0,948.0,0,18,23
2,2,20,0,331.0,1,3,5
7,1,8,0,836.0,0,16,22
7,6,16,1,2182.0,0,1,0
4,7,8,1,859.0,0,1,23
5,4,6,0,371.0,0,0,23
5,7,6,1,903.0,0,7,23
7,7,5,1,691.0,0,18,23
2,5,19,1,1092.0,1,18,11
7,5,19,1,1372.0,0,20,10
2,5,12,1,1044.0,0,18,25
5,3,21,0,647.0,1,18,23
4,3,6,0,311.0,0,17,23
5,2,9,0,630.0,0,20,23
4,5,12,1,909.0,0,1,27
2,7,21,1,1608.0,0,19,10
2,5,17,1,883.0,1,18,7
4,4,13,0,1587.0,0,18,2
7,6,9,1,573.0,0,3,5
2,4,21,0,345.0,1,18,15
5,1,16,0,985.0,0,3,8
4,2,6,0,678.0,0,3,22
2,5,6,1,752.0,0,20,23
7,7,21,1,1589.0,1,7,21
7,4,16,0,581.0,1,18,0
2,4,8,0,344.0,1,13,23
5,7,13,1,760.0,0,17,23
7,1,21,0,528.0,0,20,22
7,1,19,0,1096.0,0,7,17
4,5,16,1,1269.0,0,7,23
7,6,13,1,404.0,0,7,18
5,1,15,0,854.0,1,19,13
4,4,11,0,67.0,0,17,23
5,7,6,1,349.0,0,17,19
7,4,9,0,259.0,0,7,0
7,5,20,1,366.0,1,3,5
7,5,20,1,642.0,0,16,10
4,2,17,0,719.0,1,3,10
4,3,10,0,1163.0,0,9,8
4,2,11,0,1990.0,1,7,14
2,6,5,1,1576.0,0,3,23
5,6,19,1,937.0,1,14,18
5,2,14,0,449.0,0,10,5
5,4,14,0,474.0,0,5,23
4,3,7,0,425.0,0,7,0
5,1,17,0,159.0,0,0,12
4,5,12,1,253.0,0,6,23
2,4,6,0,2088.0,0,7,20
4,4,11,0,1042.0,0,18,1
7,1,10,0,255.0,0,3,25
7,1,13,0,1576.0,0,3,23
4,2,11,0,1337.0,0,3,7
7,7,15,1,541.0,0,17,29
5,7,14,1,888.0,1,20,22
2,6,18,1,2182.0,0,1,0
2,6,9,1,290.0,0,8,14
5,7,15,1,861.0,0,2,23
4,2,14,0,1017.0,0,3,23
5,3,8,0,2227.0,0,20,10
7,5,18,1,667.0,1,15,13
4,3,12,0,447.0,0,17,28
5,7,9,1,308.0,1,17,16
5,1,19,0,712.0,1,7,23
5,7,13,1,1081.0,0,9,23
2,1,18,0,1750.0,1,18,16
2,1,9,0,2614.0,0,1,26
5,1,12,0,1065.0,0,20,11
2,2,16,0,948.0,0,18,23
2,6,18,1,164.0,0,7,23
4,1,21,0,622.0,1,15,8
2,1,17,0,966.0,1,19,13
5,6,10,1,334.0,0,7,21
5,6,17,1,811.0,1,20,12
7,4,17,0,212.0,1,20,12
4,4,7,0,411.0,0,8,23
4,4,11,0,399.0,0,14,6
2,7,13,1,276.0,1,2,15
2,4,19,0,618.0,0,8,17
2,1,8,0,481.0,0,7,0
4,2,20,0,221.0,1,5,5
4,4,17,0,1024.0,0,17,7
5,1,15,0,601.0,0,17,29
4,5,17,1,183.0,0,1,23
7,3,11,0,1065.0,0,19,10
2,2,13,0,372.0,0,20,23
4,3,9,0,712.0,1,7,0
2,4,10,0,317.0,0,18,23
5,6,13,1,257.0,0,4,23
2,6,14,1,489.0,0,17,22
4,3,7,0,370.0,0,3,25
5,2,5,0,925.0,0,20,13
5,2,17,0,651.0,0,17,23
4,5,16,1,2227.0,1,20,10
7,7,15,1,748.0,0,16,10
7,2,7,0,199.0,0,11,6
2,1,14,0,2079.0,0,7,9
7,6,11,1,979.0,1,18,23
4,5,16,1,612.0,0,7,23
5,3,9,0,850.0,1,18,7
7,5,6,1,234.0,0,17,23
5,2,18,0,587.0,0,3,23
2,4,11,0,1055.0,0,2,23
4,5,19,1,564.0,0,13,23
7,2,10,0,1437.0,0,13,23
7,1,13,0,2084.0,0,14,29
2,3,22,0,196.0,0,7,21
5,2,13,0,500.0,0,7,5
2,5,10,1,325.0,0,10,23
2,6,9,1,771.0,0,6,23
4,4,10,0,160.0,0,15,25
7,2,7,0,1028.0,0,7,14
7,6,14,1,2556.0,0,20,16
7,3,8,0,1501.0,0,7,21
2,5,8,1,1090.0,0,19,15
7,7,14,1,155.0,0,16,23
7,7,10,1,447.0,0,18,26
7,6,14,1,1520.0,0,3,23
5,4,7,0,574.0,0,17,23
7,1,16,0,1400.0,1,20,10
7,6,0,1,1426.0,0,7,23
7,4,8,0,843.0,1,18,25
7,5,12,1,1791.0,1,18,23
4,7,19,1,3904.0,0,20,23
4,2,21,0,2554.0,1,1,27
4,4,15,0,1085.0,1,20,20
4,3,12,0,738.0,0,0,23
4,3,12,0,925.0,0,2,1
4,2,15,0,707.0,0,16,6
5,5,9,1,335.0,0,5,5
2,5,8,1,605.0,1,1,23
4,6,15,1,1440.0,0,3,22
4,7,11,1,806.0,1,18,2
4,1,20,0,1249.0,0,14,23
7,6,9,1,528.0,0,9,23
7,5,7,1,588.0,0,7,23
5,5,1,1,1055.0,1,19,15
4,5,5,1,1504.0,0,20,1
2,2,11,0,616.0,1,17,7
4,2,18,0,2248.0,1,14,14
4,7,14,1,738.0,0,8,17
7,7,7,1,759.0,0,14,6
2,1,13,0,536.0,0,0,23
4,1,9,0,2116.0,0,7,0
4,7,19,1,677.0,0,17,23
7,4,13,0,842.0,1,18,30
4,7,16,1,214.0,0,16,6
5,3,6,0,325.0,0,3,23
7,2,14,0,657.0,0,15,2
5,1,12,0,980.0,1,17,24
5,2,9,0,581.0,0,7,11
7,3,10,0,744.0,0,6,13
2,6,20,1,957.0,0,7,18
4,5,7,1,1597.0,0,20,13
2,5,17,1,431.0,0,9,23
4,5,10,1,1744.0,0,20,16
4,5,20,1,196.0,0,17,22
5,4,13,0,143.0,0,8,23
2,1,15,0,1144.0,0,10,23
4,2,7,0,175.0,0,8,23
4,3,13,0,762.0,0,7,0
4,6,10,1,1010.0,1,14,23
7,5,7,1,1026.0,0,2,23
5,5,17,1,234.0,0,17,23
5,5,7,1,1102.0,0,3,23
4,3,8,0,888.0,0,3,22
4,1,15,0,816.0,0,18,23
2,5,16,1,327.0,1,18,4
4,5,6,1,816.0,0,5,23
7,7,21,1,651.0,1,18,23
7,3,12,0,1598.0,1,7,14
5,7,20,1,258.0,0,18,26
4,2,12,0,140.0,0,20,1
4,5,7,1,1029.0,0,8,21
7,6,22,1,356.0,1,7,0
2,4,14,0,872.0,0,3,25
5,6,11,1,558.0,0,7,29
7,6,23,1,2704.0,0,20,28
2,3,8,0,414.0,0,20,28
2,4,18,0,1476.0,0,10,6
5,2,12,0,2584.0,0,14,28
7,5,15,1,814.0,1,18,30
7,6,19,1,129.0,0,17,23
7,5,19,1,308.0,0,18,16
5,1,17,0,458.0,0,17,23
5,1,8,0,1192.0,0,3,6
2,4,10,0,1337.0,0,18,5
4,6,10,1,1616.0,0,1,23
2,7,17,1,1237.0,0,7,11
5,1,13,0,1337.0,0,3,5
5,2,12,0,1979.0,0,7,16
5,5,16,1,1127.0,1,7,11
2,1,14,0,231.0,0,17,23
2,7,20,1,446.0,0,18,23
5,4,9,0,809.0,1,2,23
7,3,15,0,2704.0,0,20,3
5,1,8,0,414.0,0,2,4
5,5,20,1,1237.0,1,19,11
2,5,15,1,867.0,0,7,27
5,7,15,1,1142.0,0,7,23
4,1,9,0,234.0,0,5,6
2,4,19,0,200.0,0,20,3
7,5,11,1,356.0,0,10,0
5,4,10,0,1488.0,0,18,25
4,3,18,0,416.0,0,17,22
2,5,14,1,1092.0,0,2,11
7,5,8,1,580.0,0,18,23
2,7,8,1,2704.0,0,14,28
2,4,11,0,289.0,0,4,23
5,4,10,0,657.0,0,17,13
7,4,16,0,295.0,0,6,23
5,2,18,0,950.0,0,14,17
5,3,17,0,589.0,0,0,23
4,2,16,0,725.0,0,18,19
5,2,6,0,760.0,0,7,14
4,4,8,0,408.0,0,17,23
4,5,14,1,1237.0,0,19,11
7,4,17,0,296.0,1,8,23
4,6,9,1,2338.0,0,20,23
4,1,8,0,583.0,0,11,10
7,7,15,1,297.0,0,17,21
4,4,6,0,147.0,0,8,23
7,2,7,0,612.0,0,3,22
4,7,18,1,534.0,1,5,5
2,2,12,0,140.0,0,9,8
2,6,10,1,491.0,1,17,23
4,6,11,1,173.0,0,18,23
5,7,8,1,368.0,0,7,29
4,6,6,1,1468.0,0,18,23
5,5,11,1,651.0,0,18,25
5,5,19,1,532.0,0,7,23
2,4,15,0,187.0,1,18,23
7,5,8,1,453.0,0,18,23
7,6,8,1,847.0,0,17,27
7,2,7,0,946.0,0,7,0
4,7,16,1,2475.0,0,3,14
7,4,18,0,67.0,1,9,23
4,4,9,0,75.0,0,5,5
4,4,5,0,828.0,0,14,23
7,3,18,0,120.0,0,7,23
7,5,20,1,675.0,0,5,5
4,4,10,0,2475.0,1,14,16
4,4,6,0,581.0,1,19,11
7,4,23,0,2586.0,0,1,28
7,4,22,0,1036.0,1,18,19
5,2,6,0,948.0,0,9,23
2,5,8,1,369.0,0,18,23
4,7,19,1,1154.0,0,18,7
2,4,9,0,1121.0,0,19,3
7,2,19,0,936.0,0,17,13
2,2,14,0,241.0,1,5,5
2,4,9,0,236.0,0,17,15
7,5,9,1,192.0,0,17,23
5,7,7,1,817.0,0,17,23
7,3,13,0,627.0,0,17,7
7,3,6,0,1211.0,0,7,23
4,3,8,0,524.0,0,18,7
4,4,21,0,829.0,0,18,18
5,4,17,0,1303.0,0,19,26
2,5,13,1,867.0,0,1,27
2,5,19,1,985.0,1,3,18
2,6,13,1,937.0,0,20,18
2,7,6,1,679.0,0,17,28
7,3,8,0,2172.0,0,7,0
2,7,12,1,780.0,1,7,23
5,2,10,0,370.0,0,17,25
5,2,14,0,259.0,0,18,15
5,6,21,1,425.0,0,8,9
7,7,12,1,973.0,0,19,11
7,1,10,0,126.0,0,9,23
4,3,16,0,562.0,0,5,6
7,4,13,0,695.0,0,17,25
5,7,12,1,328.0,0,5,2
5,7,21,1,1020.0,0,18,23
2,4,11,0,599.0,0,17,5
7,6,10,1,701.0,0,17,23
5,2,9,0,444.0,0,17,23
5,6,12,1,753.0,0,9,23
5,7,15,1,946.0,1,18,4
2,1,9,0,352.0,0,13,23
4,6,13,1,502.0,1,7,17
4,6,18,1,594.0,0,7,20
5,1,19,0,1035.0,0,7,23
7,5,11,1,1010.0,1,7,17
4,1,21,0,315.0,0,20,22
7,2,6,0,1069.0,0,14,14
7,2,11,0,522.0,0,0,23
5,3,6,0,1041.0,0,20,23
4,5,12,1,850.0,1,2,23
5,4,14,0,967.0,0,20,28
2,7,0,1,2133.0,0,20,25
4,2,10,0,1389.0,0,3,17
5,7,12,1,699.0,0,17,23
7,7,15,1,323.0,1,17,22
5,1,9,0,189.0,0,18,23
4,6,17,1,2088.0,1,7,29
2,4,21,0,423.0,1,18,19
4,1,6,0,258.0,1,3,23
5,1,19,0,584.0,0,18,19
4,2,7,0,666.0,0,7,24
5,5,20,1,994.0,1,2,23
2,7,6,1,214.0,0,7,2
5,7,12,1,819.0,1,10,7
7,5,22,1,853.0,0,18,26
7,1,9,0,699.0,0,15,25
2,6,20,1,871.0,0,15,13
4,2,9,0,102.0,0,12,23
7,5,16,1,355.0,1,18,23
5,4,7,0,1154.0,0,10,7
7,7,7,1,862.0,0,20,16
5,4,9,0,1910.0,0,18,15
5,3,11,0,1175.0,0,7,21
7,7,11,1,1430.0,0,9,8
7,2,17,0,373.0,0,18,16
2,1,13,0,413.0,0,17,23
2,5,15,1,854.0,0,20,18
7,5,9,1,283.0,1,17,7
7,5,15,1,677.0,0,18,23
4,2,12,0,456.0,0,8,23
4,7,10,1,289.0,0,4,24
7,6,15,1,468.0,0,3,5
7,1,8,0,872.0,0,3,1
4,2,21,0,236.0,0,18,16
2,7,12,1,640.0,0,7,23
4,6,15,1,451.0,0,17,16
2,1,5,0,678.0,0,3,24
7,7,19,1,565.0,1,2,23
4,5,10,1,212.0,0,16,10
5,6,11,1,100.0,0,12,23
2,5,11,1,323.0,0,0,12
4,4,16,0,1400.0,0,20,13
4,7,19,1,448.0,1,18,23
4,1,16,0,773.0,1,15,23
4,4,10,0,993.0,0,3,24
4,2,5,0,581.0,0,7,11
4,2,11,0,916.0,0,20,7
4,6,20,1,2158.0,0,7,30
7,7,19,1,484.0,0,18,23
2,7,22,1,166.0,0,8,9
2,5,7,1,587.0,0,18,23
2,3,17,0,296.0,0,8,23
5,1,17,0,569.0,1,8,23
2,3,6,0,1010.0,0,19,17
4,6,11,1,834.0,0,17,16
4,4,5,0,605.0,0,18,27
5,4,13,0,507.0,0,3,25
7,5,11,1,820.0,0,20,23
4,6,20,1,306.0,0,17,9
5,7,13,1,328.0,0,5,5
7,3,20,0,647.0,0,17,25
4,4,6,0,946.0,0,7,0
2,6,15,1,641.0,0,8,17
5,4,8,0,235.0,0,17,22
7,6,18,1,1379.0,0,20,16
5,7,18,1,2762.0,0,12,15
4,7,14,1,2161.0,1,20,28
5,6,10,1,1200.0,0,18,23
4,6,7,1,2218.0,0,7,18
2,2,16,0,337.0,0,17,16
2,7,14,1,986.0,1,3,8
5,1,9,0,199.0,0,11,10
4,7,15,1,405.0,1,18,19
4,6,8,1,899.0,0,14,6
4,2,11,0,328.0,0,5,5
5,7,7,1,802.0,0,18,18
7,5,11,1,555.0,0,5,5
4,7,13,1,956.0,0,17,27
2,5,5,1,1044.0,0,18,25
2,1,11,0,375.0,0,17,23
7,3,6,0,1587.0,0,7,25
7,5,16,1,785.0,0,9,8
4,1,11,0,1416.0,0,7,21
2,3,8,0,1874.0,0,1,27
7,7,16,1,321.0,1,7,0
2,6,7,1,2475.0,0,7,14
5,7,12,1,190.0,0,3,8
4,5,18,1,120.0,1,7,23
2,4,22,0,76.0,0,8,21
2,5,20,1,761.0,0,5,5
4,6,7,1,372.0,0,17,28
7,1,8,0,224.0,1,3,13
2,5,16,1,785.0,0,9,8
7,4,21,0,474.0,0,14,3
4,3,17,0,1065.0,1,14,10
4,2,18,0,1379.0,0,17,16
5,2,14,0,288.0,0,0,23
7,2,15,0,680.0,0,18,7
5,3,9,0,599.0,0,20,28
2,6,17,1,300.0,0,17,7
5,4,12,0,391.0,1,17,23
2,1,10,0,957.0,0,7,9
5,7,15,1,1306.0,0,7,30
7,1,15,0,488.0,0,18,23
4,6,9,1,1069.0,0,18,15
7,3,15,0,1771.0,0,19,23
4,2,8,0,1262.0,0,3,25
7,5,22,1,304.0,0,18,26
7,2,6,0,463.0,0,17,23
4,4,23,0,1504.0,1,20,28
2,4,20,0,337.0,1,3,16
2,3,12,0,425.0,0,7,0
2,6,7,1,223.0,0,19,15
7,7,6,1,1495.0,0,9,23
2,1,17,0,480.0,0,17,26
5,2,11,0,199.0,0,11,6
4,2,10,0,719.0,0,20,10
4,4,6,0,427.0,0,3,23
7,5,17,1,73.0,1,18,7
5,1,19,0,670.0,0,18,2
4,7,13,1,2688.0,0,7,27
7,6,21,1,207.0,0,7,9
4,2,18,0,195.0,1,11,10
5,5,13,1,2052.0,0,20,16
4,1,6,0,337.0,0,18,16
2,2,11,0,335.0,0,9,20
5,5,11,1,563.0,0,6,7
7,7,9,1,481.0,0,5,5
5,3,13,0,282.0,0,5,5
5,6,21,1,592.0,0,3,8
4,6,8,1,589.0,0,9,23
5,1,13,0,361.0,0,3,5
4,2,7,0,1396.0,0,3,23
7,2,19,0,862.0,1,17,7
7,3,22,0,2701.0,0,1,23
7,6,11,1,763.0,0,18,23
4,6,9,1,2446.0,0,1,14
4,1,15,0,1068.0,0,20,10
7,7,20,1,1325.0,0,10,24
5,6,12,1,816.0,0,5,6
4,5,12,1,197.0,1,18,30
7,7,20,1,110.0,0,17,25
7,6,9,1,480.0,0,17,26
5,2,6,0,946.0,0,3,4
2,4,16,0,859.0,0,1,23
2,4,20,0,300.0,0,20,7
4,2,12,0,1189.0,1,18,18
7,6,10,1,562.0,0,6,13
2,2,10,0,2586.0,0,1,28
4,5,18,1,337.0,0,18,16
4,6,19,1,475.0,0,17,22
4,2,15,0,236.0,0,13,16
7,6,18,1,1276.0,0,18,25
2,7,5,1,936.0,0,3,5
5,1,7,0,1065.0,1,20,10
5,6,14,1,347.0,0,5,5
4,3,14,0,1838.0,0,7,23
5,5,15,1,1416.0,0,7,21
7,3,23,0,1379.0,0,20,16
7,2,13,0,229.0,0,17,8
4,5,20,1,1143.0,0,3,20
2,6,5,1,1182.0,0,19,22
2,4,16,0,867.0,0,19,27
4,6,14,1,806.0,0,18,2
5,4,15,0,651.0,0,17,9
7,2,9,0,272.0,0,18,23
7,4,11,0,373.0,0,17,16
7,6,13,1,158.0,0,9,23
4,3,17,0,371.0,0,6,12
5,1,20,0,371.0,0,18,23
7,1,18,0,2370.0,0,3,24
5,3,7,0,950.0,0,7,17
7,3,12,0,759.0,0,3,6
2,6,20,1,657.0,0,17,13
2,7,8,1,1514.0,0,3,15
4,5,18,1,818.0,0,16,23
7,6,15,1,726.0,0,17,23
7,3,18,0,628.0,1,18,15
5,1,10,0,613.0,0,5,23
2,3,14,0,374.0,0,6,13
2,7,11,1,627.0,1,17,23
2,2,21,0,393.0,0,17,21
2,4,13,0,2306.0,0,20,27
2,5,17,1,584.0,0,18,19
4,1,11,0,550.0,0,19,23
4,6,13,1,623.0,0,18,23
5,4,8,0,404.0,0,19,18
7,3,15,0,146.0,0,8,17
5,6,7,1,1259.0,0,18,29
7,3,13,0,1038.0,0,5,23
5,2,11,0,842.0,0,5,5
2,1,8,0,641.0,1,8,17
5,2,21,0,1173.0,0,19,11
7,6,16,1,401.0,0,18,23
7,5,14,1,216.0,1,12,23
4,3,9,0,853.0,0,18,26
5,4,10,0,577.0,0,7,4
5,2,12,0,338.0,0,18,25
2,1,17,0,997.0,1,19,30
4,2,17,0,1979.0,0,3,6
2,5,7,1,933.0,0,1,26
2,7,17,1,954.0,0,1,16
4,1,12,0,316.0,0,6,23
2,3,6,0,356.0,0,5,6
7,4,8,0,1024.0,0,1,7
7,5,22,1,226.0,0,3,5
5,2,6,0,594.0,0,6,23
4,1,6,0,936.0,0,7,4
5,6,14,1,957.0,0,7,9
7,5,16,1,129.0,0,13,23
5,2,19,0,1068.0,1,20,23
2,4,19,0,708.0,0,16,10
7,6,12,1,192.0,0,17,23
7,4,22,0,977.0,1,18,23
5,2,10,0,1017.0,0,3,8
7,5,10,1,289.0,0,18,4
2,3,11,0,1069.0,0,7,11
7,3,6,0,237.0,0,3,23
5,6,8,1,920.0,0,7,23
2,7,17,1,237.0,0,18,23
2,1,18,0,100.0,0,12,23
4,5,12,1,592.0,1,3,23
2,1,22,0,936.0,0,3,5
5,3,12,0,451.0,0,17,23
4,2,18,0,458.0,0,17,13
5,5,7,1,646.0,0,7,23
7,2,22,0,369.0,0,18,3
2,5,7,1,238.0,0,8,23
2,5,13,1,2486.0,0,1,23
7,6,11,1,315.0,0,9,23
4,4,7,0,100.0,0,12,23
4,7,15,1,867.0,0,19,15
2,3,17,0,299.0,0,16,12
4,1,7,0,1487.0,0,7,11
7,6,6,1,140.0,0,9,23
2,5,23,1,1635.0,0,20,28
5,1,7,0,88.0,0,5,23
7,3,18,0,912.0,1,20,13
5,1,8,0,757.0,0,7,23
7,7,12,1,471.0,0,18,23
7,5,20,1,130.0,0,3,5
2,1,11,0,372.0,0,17,23
7,7,13,1,423.0,0,18,23
2,3,6,0,489.0,0,3,23
7,1,20,0,716.0,0,5,6
5,2,5,0,1514.0,0,19,22
4,7,6,1,1173.0,1,14,23
4,2,8,0,290.0,0,3,23
5,7,13,1,868.0,0,17,8
5,2,10,0,1089.0,0,14,14
2,5,20,1,888.0,1,20,7
7,7,12,1,633.0,0,17,23
4,4,9,0,1546.0,1,20,7
2,7,12,1,1205.0,0,3,23
5,1,6,0,1242.0,0,7,1
4,7,12,1,493.0,0,17,23
2,7,17,1,484.0,0,7,23
2,4,19,0,640.0,0,16,3
4,3,7,0,1771.0,0,18,15
5,6,11,1,2640.0,0,1,27
7,2,12,0,134.0,0,9,23
2,4,15,0,900.0,0,15,8
2,1,7,0,484.0,0,18,0
4,6,12,1,155.0,0,17,9
5,4,13,0,852.0,1,3,8
2,3,10,0,1180.0,0,14,23
4,7,8,1,584.0,0,7,29
5,5,22,1,1674.0,1,19,3
5,7,20,1,2704.0,1,14,3
7,1,19,0,1449.0,0,18,25
5,6,11,1,562.0,0,5,6
2,3,15,0,1167.0,0,18,11
2,6,20,1,1211.0,0,17,23
5,2,10,0,2917.0,0,3,25
5,5,7,1,2917.0,0,18,23
5,5,5,1,296.0,0,18,23
2,3,21,0,345.0,0,18,23
5,4,15,0,100.0,1,12,23
4,5,20,1,318.0,0,5,23
2,4,18,0,1554.0,0,14,23
2,7,6,1,861.0,1,19,23
7,1,13,0,582.0,0,17,7
2,7,17,1,356.0,0,7,23
5,3,15,0,287.0,0,4,23
7,5,6,1,292.0,0,8,23
4,6,6,1,192.0,0,17,23
5,4,6,0,343.0,0,14,23
7,5,13,1,630.0,0,17,23
7,3,20,0,1072.0,1,18,18
2,6,9,1,1005.0,1,2,23
4,4,12,0,1212.0,0,3,8
2,2,8,0,414.0,0,1,15
4,1,9,0,406.0,0,7,0
7,7,10,1,396.0,1,9,23
4,5,16,1,191.0,0,4,23
4,3,16,0,859.0,1,17,8
4,6,8,1,226.0,0,18,15
5,3,8,0,818.0,0,14,3
2,6,17,1,509.0,0,8,14
2,4,9,0,1524.0,0,18,15
7,7,18,1,728.0,1,3,3
5,7,10,1,293.0,0,9,23
7,1,7,0,689.0,0,7,27
2,3,21,0,509.0,0,8,9
4,4,13,0,1009.0,0,15,13
2,7,7,1,577.0,0,5,23
5,2,14,0,226.0,0,3,5
5,4,18,0,1379.0,0,7,16
4,1,7,0,679.0,0,1,27
4,1,15,0,437.0,0,18,23
2,5,10,1,725.0,0,18,19
4,7,18,1,978.0,0,7,23
4,6,7,1,710.0,0,9,23
7,4,17,0,279.0,0,13,23
4,6,10,1,235.0,0,16,22
4,7,17,1,214.0,0,7,23
2,5,21,1,903.0,0,7,0
4,4,9,0,261.0,0,18,25
2,7,17,1,873.0,0,19,23
7,2,9,0,937.0,1,19,10
7,6,18,1,305.0,0,20,13
5,2,13,0,985.0,1,3,8
5,7,15,1,503.0,0,8,23
7,2,16,0,333.0,0,18,23
5,2,16,0,1005.0,0,20,18
5,3,15,0,857.0,1,3,6
5,3,11,0,689.0,0,7,27
5,7,8,1,328.0,0,3,8
4,5,23,1,2176.0,0,10,15
7,1,21,0,252.0,0,17,21
4,6,10,1,1979.0,0,3,6
7,5,19,1,665.0,1,10,23
5,2,11,0,594.0,0,19,9
7,7,10,1,368.0,1,7,15
4,5,20,1,725.0,0,18,19
5,2,6,0,575.0,0,17,23
5,3,15,0,1103.0,0,18,1
4,6,12,1,624.0,0,3,23
2,5,21,1,764.0,1,3,17
4,1,18,0,1487.0,0,7,21
7,1,6,0,620.0,0,7,23
4,2,6,0,332.0,0,17,23
4,5,22,1,1900.0,0,7,16
4,5,15,1,1050.0,0,7,27
2,7,18,1,2554.0,0,7,18
7,1,7,0,647.0,0,18,25
5,4,14,0,68.0,0,20,23
7,2,11,0,266.0,0,14,23
5,7,20,1,861.0,1,19,18
7,1,9,0,1709.0,0,20,7
5,1,5,0,98.0,1,8,23
2,1,7,0,1476.0,0,10,7
2,3,7,0,188.0,0,18,23
7,5,19,1,140.0,1,20,1
5,4,19,0,296.0,0,0,23
4,5,20,1,301.0,0,14,23
5,1,6,0,335.0,0,9,23
4,6,12,1,666.0,0,7,24
2,5,7,1,1001.0,0,18,23
2,1,19,0,696.0,0,17,27
2,1,12,0,738.0,0,17,23
2,2,15,0,251.0,0,6,23
4,4,17,0,326.0,1,18,28
5,4,8,0,1120.0,0,3,22
4,6,15,1,200.0,1,20,3
5,4,13,0,328.0,1,5,5
5,2,0,0,1706.0,0,10,23
7,3,8,0,1979.0,1,7,9
5,4,13,0,1081.0,0,9,23
5,5,6,1,223.0,0,10,15
7,5,9,1,846.0,1,18,23
7,5,21,1,829.0,0,18,18
7,4,10,0,577.0,0,7,4
5,1,16,0,226.0,1,3,0
7,3,16,0,247.0,0,18,23
2,6,9,1,950.0,1,19,18
5,1,17,0,93.0,0,13,27
7,2,11,0,1514.0,0,20,15
2,2,9,0,1030.0,0,16,17
4,2,22,0,405.0,1,18,19
7,6,15,1,266.0,0,16,23
4,4,14,0,648.0,0,8,23
2,1,12,0,692.0,0,8,23
7,6,12,1,862.0,0,20,16
2,1,18,0,594.0,0,20,22
7,6,15,1,2007.0,0,20,23
7,4,18,0,1379.0,1,20,16
